625042;0;;;;;;;;;;;445
626046;0;;;;;;;;;;;
627047;0;;;;;;;;;;;
628049;0;;;;;;;;;;;
629051;0;;;;;;;;;;;
630042;0;;;;;;;;;;;
631043;0;;;;;;;;;;;
632046;0;;;;;;;;;;;6
632150;;199;218750;-32;;;;;;;;;7
